2024-07-28T19:29:29.842810815Z,Eberhardt Jr.,47.63
2024-07-28T19:29:40.316047242Z,Eberhardt Jr.,47.73
2024-07-28T19:29:50.851764197Z,Eberhardt Jr.,47.49
2024-07-28T19:51:46.499625860Z,Eberhardt Jr.,47.78
2024-07-28T19:51:56.978367580Z,Eberhardt Jr.,47.83
